year,state,avg_alcohol_consumption,bigfoot_sightings,correlation,p_value,significant
2007.0,KENTUCKY,29.7900826446281,3,0.6130990115990611,0.044878755972156195,True
2007.0,MICHIGAN,59.85833333333333,4,-0.28238318504022986,0.4001608351975837,False
2007.0,MINNESOTA,62.08636363636364,3,-0.550330620689141,0.09927661987044988,False
2007.0,MISSOURI,47.3551724137931,2,-0.09439790573855569,0.7824915225946759,False
2007.0,MONTANA,60.56666666666667,2,-0.27825405835187456,0.504578011271908,False
2007.0,NEW JERSEY,61.16363636363636,3,-0.3481229222474626,0.324252270078663,False
2007.0,NEW YORK,61.40952380952381,1,-0.10007302780029104,0.7978266183251469,False
2007.0,NORTH CAROLINA,42.85643564356435,1,0.6339087004514762,0.03622446085483854,True
2007.0,OHIO,52.36966292134831,3,-0.5337395319283607,0.09082993082397232,False
2007.0,OKLAHOMA,41.20128205128205,1,-0.03133300263811774,0.9315263076551626,False
2007.0,PENNSYLVANIA,56.54558823529412,4,-0.6248802125595303,0.05340121153950222,False
2007.0,SOUTH CAROLINA,44.182978723404254,5,0.517224934184977,0.2345064121863927,False
2007.0,TENNESSEE,30.05,3,-0.17033408807267908,0.6165612203515833,False
2007.0,TEXAS,45.23254901960784,3,-0.33818531973461946,0.30904501884797353,False
2007.0,UTAH,28.15333333333333,3,-0.578584364400587,0.132948381785393,False
2007.0,VIRGINIA,48.70384615384615,4,0.4522551489276663,0.18941672816463573,False
2007.0,WASHINGTON,57.565,10,-0.32824002585767886,0.32438193604815463,False
2007.0,WEST VIRGINIA,34.34464285714286,9,0.11925573407316806,0.7269056601356177,False
2007.0,WISCONSIN,68.3890410958904,2,-0.7245116249028868,0.017787475892676843,True
2007.0,WYOMING,59.39166666666667,1,-0.07897252234250535,0.8995536765906103,False
2008.0,ALABAMA,36.942647058823525,3,0.22899092056271178,0.49821785232555565,False
2008.0,ALASKA,52.04166666666666,2,-0.8360515681597287,0.1639484318402713,False
2008.0,ARIZONA,52.55,5,-0.21840114518836606,0.5443910576768702,False
2008.0,ARKANSAS,40.39342105263158,1,-0.5011574871785893,0.1163248770696499,False
2008.0,CALIFORNIA,57.51864406779661,9,0.5329113617857615,0.09142753188466034,False
2008.0,COLORADO,62.7655737704918,4,-0.2657279405553282,0.4580553718416154,False
2008.0,FLORIDA,50.15882352941177,10,0.3834921047990849,0.24432032137019388,False
2008.0,GEORGIA,39.768125,2,0.17363520693886036,0.6314187952325323,False
2008.0,IDAHO,47.715555555555554,2,0.46082588393922364,0.18011773580570647,False
2008.0,ILLINOIS,54.2883495145631,14,0.7983767491100008,0.0032175664612914367,True
2008.0,INDIANA,49.97741935483871,4,-0.04012221702226118,0.9183732599830792,False
2008.0,IOWA,59.906000000000006,1,0.2595734561918905,0.5347199092623003,False
2008.0,KANSAS,50.38773584905661,2,0.404080933313516,0.36861582996643294,False
2008.0,KENTUCKY,33.075206611570245,4,0.6130990115990611,0.044878755972156195,True
2008.0,MARYLAND,57.976000000000006,1,,,
2008.0,MASSACHUSETTS,67.08,1,0.6677184603340824,0.21810449815393887,False
2008.0,MICHIGAN,59.56428571428571,6,-0.28238318504022986,0.4001608351975837,False
2008.0,MINNESOTA,63.13977272727273,2,-0.550330620689141,0.09927661987044988,False
2008.0,MISSOURI,48.375,3,-0.09439790573855569,0.7824915225946759,False
2008.0,NEW HAMPSHIRE,67.04545454545455,1,0.2923064111077366,0.8111545771424739,False
2008.0,NEW JERSEY,61.13636363636363,2,-0.3481229222474626,0.324252270078663,False
2008.0,NEW MEXICO,49.34705882352941,1,0.10647057012304409,0.785138476923039,False
2008.0,NORTH CAROLINA,43.03168316831683,3,0.6339087004514762,0.03622446085483854,True
2008.0,OHIO,52.41348314606742,3,-0.5337395319283607,0.09082993082397232,False
2008.0,OKLAHOMA,42.333333333333336,4,-0.03133300263811774,0.9315263076551626,False
2008.0,OREGON,57.35405405405405,6,-0.7259230149339102,0.017458551433383887,True
2008.0,PENNSYLVANIA,56.65,2,-0.6248802125595303,0.05340121153950222,False
2008.0,SOUTH DAKOTA,58.04925373134328,2,0.8655079925993544,0.1344920074006457,False
2008.0,TENNESSEE,31.12395833333333,4,-0.17033408807267908,0.6165612203515833,False
2008.0,TEXAS,46.323921568627455,1,-0.33818531973461946,0.30904501884797353,False
2008.0,UTAH,28.12,2,-0.578584364400587,0.132948381785393,False
2008.0,VIRGINIA,48.32923076923077,2,0.4522551489276663,0.18941672816463573,False
2008.0,WASHINGTON,57.2175,24,-0.32824002585767886,0.32438193604815463,False
2008.0,WEST VIRGINIA,33.61607142857143,7,0.11925573407316806,0.7269056601356177,False
2008.0,WISCONSIN,68.48219178082192,3,-0.7245116249028868,0.017787475892676843,True
2008.0,WYOMING,59.17916666666667,1,-0.07897252234250535,0.8995536765906103,False
2009.0,ALABAMA,35.68088235294118,1,0.22899092056271178,0.49821785232555565,False
2009.0,ALASKA,54.05833333333334,1,-0.8360515681597287,0.1639484318402713,False
2009.0,ARIZONA,52.43125,3,-0.21840114518836606,0.5443910576768702,False
2009.0,ARKANSAS,40.37236842105264,1,-0.5011574871785893,0.1163248770696499,False
2009.0,CALIFORNIA,57.5728813559322,5,0.5329113617857615,0.09142753188466034,False
2009.0,COLORADO,62.278688524590166,5,-0.2657279405553282,0.4580553718416154,False
2009.0,CONNECTICUT,66.96666666666667,1,,,
2009.0,FLORIDA,50.53970588235294,10,0.3834921047990849,0.24432032137019388,False
2009.0,GEORGIA,39.81875,9,0.17363520693886036,0.6314187952325323,False
2009.0,IDAHO,47.18666666666667,2,0.46082588393922364,0.18011773580570647,False
2009.0,ILLINOIS,54.2116504854369,11,0.7983767491100008,0.0032175664612914367,True
2009.0,INDIANA,49.087096774193554,3,-0.04012221702226118,0.9183732599830792,False
2009.0,IOWA,59.909,3,0.2595734561918905,0.5347199092623003,False
2009.0,KANSAS,50.825471698113205,1,0.404080933313516,0.36861582996643294,False
2009.0,KENTUCKY,32.05785123966942,3,0.6130990115990611,0.044878755972156195,True
2009.0,MASSACHUSETTS,67.23333333333333,3,0.6677184603340824,0.21810449815393887,False
2009.0,MICHIGAN,58.75357142857143,6,-0.28238318504022986,0.4001608351975837,False
2009.0,MINNESOTA,62.61590909090909,4,-0.550330620689141,0.09927661987044988,False
2009.0,MISSOURI,47.57327586206897,3,-0.09439790573855569,0.7824915225946759,False
2009.0,NEW MEXICO,49.108823529411765,2,0.10647057012304409,0.785138476923039,False
2009.0,NEW YORK,62.06666666666666,3,-0.10007302780029104,0.7978266183251469,False
2009.0,NORTH CAROLINA,43.12376237623762,3,0.6339087004514762,0.03622446085483854,True
2009.0,OHIO,51.58988764044944,7,-0.5337395319283607,0.09082993082397232,False
2009.0,OKLAHOMA,42.43974358974359,8,-0.03133300263811774,0.9315263076551626,False
2009.0,OREGON,58.27567567567567,5,-0.7259230149339102,0.017458551433383887,True
2009.0,PENNSYLVANIA,57.35735294117647,1,-0.6248802125595303,0.05340121153950222,False
2009.0,SOUTH CAROLINA,42.92127659574468,1,0.517224934184977,0.2345064121863927,False
2009.0,TENNESSEE,29.28645833333333,3,-0.17033408807267908,0.6165612203515833,False
2009.0,TEXAS,46.75725490196079,3,-0.33818531973461946,0.30904501884797353,False
2009.0,UTAH,27.65,1,-0.578584364400587,0.132948381785393,False
2009.0,WASHINGTON,57.9725,10,-0.32824002585767886,0.32438193604815463,False
2009.0,WEST VIRGINIA,32.526785714285715,7,0.11925573407316806,0.7269056601356177,False
2010.0,ALABAMA,36.86176470588235,2,0.22899092056271178,0.49821785232555565,False
2010.0,ARIZONA,52.3125,4,-0.21840114518836606,0.5443910576768702,False
2010.0,ARKANSAS,40.10526315789474,3,-0.5011574871785893,0.1163248770696499,False
2010.0,CALIFORNIA,58.08983050847458,5,0.5329113617857615,0.09142753188466034,False
2010.0,COLORADO,62.63770491803279,1,-0.2657279405553282,0.4580553718416154,False
2010.0,DELAWARE,57.425,1,,,
2010.0,FLORIDA,51.88382352941176,8,0.3834921047990849,0.24432032137019388,False
2010.0,GEORGIA,40.76125,1,0.17363520693886036,0.6314187952325323,False
2010.0,IDAHO,46.82,1,0.46082588393922364,0.18011773580570647,False
2010.0,ILLINOIS,54.44174757281554,12,0.7983767491100008,0.0032175664612914367,True
2010.0,INDIANA,49.376344086021504,2,-0.04012221702226118,0.9183732599830792,False
2010.0,IOWA,59.511,3,0.2595734561918905,0.5347199092623003,False
2010.0,KENTUCKY,34.16942148760331,7,0.6130990115990611,0.044878755972156195,True
2010.0,LOUISIANA,46.18,1,,,
2010.0,MASSACHUSETTS,67.33333333333333,2,0.6677184603340824,0.21810449815393887,False
2010.0,MICHIGAN,59.04761904761905,5,-0.28238318504022986,0.4001608351975837,False
2010.0,MINNESOTA,62.31704545454545,2,-0.550330620689141,0.09927661987044988,False
2010.0,MISSISSIPPI,37.54096385542169,1,-0.2941494988011327,0.8099272820864025,False
2010.0,MISSOURI,47.3853448275862,3,-0.09439790573855569,0.7824915225946759,False
2010.0,MONTANA,61.07017543859649,2,-0.27825405835187456,0.504578011271908,False
2010.0,NEW JERSEY,61.76818181818182,1,-0.3481229222474626,0.324252270078663,False
2010.0,NEW MEXICO,48.78235294117647,1,0.10647057012304409,0.785138476923039,False
2010.0,NEW YORK,61.95714285714286,4,-0.10007302780029104,0.7978266183251469,False
2010.0,NORTH CAROLINA,43.09405940594059,3,0.6339087004514762,0.03622446085483854,True
2010.0,OHIO,51.57752808988764,8,-0.5337395319283607,0.09082993082397232,False
2010.0,OKLAHOMA,41.92307692307692,2,-0.03133300263811774,0.9315263076551626,False
2010.0,OREGON,59.30540540540541,2,-0.7259230149339102,0.017458551433383887,True
2010.0,PENNSYLVANIA,56.95294117647059,1,-0.6248802125595303,0.05340121153950222,False
2010.0,RHODE ISLAND,68.45,1,,,
2010.0,TENNESSEE,31.02083333333333,2,-0.17033408807267908,0.6165612203515833,False
2010.0,TEXAS,46.39137254901961,4,-0.33818531973461946,0.30904501884797353,False
2010.0,VIRGINIA,47.53692307692308,2,0.4522551489276663,0.18941672816463573,False
2010.0,WASHINGTON,59.155,16,-0.32824002585767886,0.32438193604815463,False
2010.0,WEST VIRGINIA,32.06428571428571,2,0.11925573407316806,0.7269056601356177,False
2010.0,WISCONSIN,67.64383561643835,2,-0.7245116249028868,0.017787475892676843,True
2011.0,ALABAMA,38.98235294117647,1,0.22899092056271178,0.49821785232555565,False
2011.0,ARIZONA,52.81875,2,-0.21840114518836606,0.5443910576768702,False
2011.0,ARKANSAS,40.17105263157895,4,-0.5011574871785893,0.1163248770696499,False
2011.0,CALIFORNIA,58.97966101694916,1,0.5329113617857615,0.09142753188466034,False
2011.0,COLORADO,62.967213114754095,2,-0.2657279405553282,0.4580553718416154,False
2011.0,FLORIDA,53.15735294117647,15,0.3834921047990849,0.24432032137019388,False
2011.0,GEORGIA,42.105625,9,0.17363520693886036,0.6314187952325323,False
2011.0,IDAHO,46.922222222222224,3,0.46082588393922364,0.18011773580570647,False
2011.0,ILLINOIS,55.50776699029127,22,0.7983767491100008,0.0032175664612914367,True
2011.0,INDIANA,50.76129032258065,1,-0.04012221702226118,0.9183732599830792,False
2011.0,IOWA,60.68600000000001,2,0.2595734561918905,0.5347199092623003,False
2011.0,KANSAS,50.888679245283015,3,0.404080933313516,0.36861582996643294,False
2011.0,KENTUCKY,35.54462809917355,3,0.6130990115990611,0.044878755972156195,True
2011.0,MARYLAND,58.536,1,,,
2011.0,MICHIGAN,60.50952380952381,6,-0.28238318504022986,0.4001608351975837,False
2011.0,MINNESOTA,63.39886363636364,2,-0.550330620689141,0.09927661987044988,False
2011.0,MISSOURI,47.470689655172414,2,-0.09439790573855569,0.7824915225946759,False
2011.0,MONTANA,61.45263157894737,1,-0.27825405835187456,0.504578011271908,False
2011.0,NEW JERSEY,62.904545454545456,2,-0.3481229222474626,0.324252270078663,False
2011.0,NEW MEXICO,49.05882352941177,3,0.10647057012304409,0.785138476923039,False
2011.0,NORTH CAROLINA,44.52079207920792,6,0.6339087004514762,0.03622446085483854,True
2011.0,OHIO,53.21011235955056,7,-0.5337395319283607,0.09082993082397232,False
2011.0,OKLAHOMA,42.69871794871795,1,-0.03133300263811774,0.9315263076551626,False
2011.0,OREGON,60.24054054054054,2,-0.7259230149339102,0.017458551433383887,True
2011.0,PENNSYLVANIA,57.64411764705883,1,-0.6248802125595303,0.05340121153950222,False
2011.0,TENNESSEE,33.47083333333333,3,-0.17033408807267908,0.6165612203515833,False
2011.0,TEXAS,47.16078431372549,7,-0.33818531973461946,0.30904501884797353,False
2011.0,VIRGINIA,48.933076923076925,7,0.4522551489276663,0.18941672816463573,False
2011.0,WASHINGTON,59.7175,16,-0.32824002585767886,0.32438193604815463,False
2011.0,WEST VIRGINIA,33.48392857142857,1,0.11925573407316806,0.7269056601356177,False
2011.0,WISCONSIN,68.60958904109589,3,-0.7245116249028868,0.017787475892676843,True
2012.0,ALABAMA,37.85,6,0.22899092056271178,0.49821785232555565,False
2012.0,ARIZONA,51.05625,1,-0.21840114518836606,0.5443910576768702,False
2012.0,ARKANSAS,39.52105263157895,5,-0.5011574871785893,0.1163248770696499,False
2012.0,CALIFORNIA,57.93898305084746,2,0.5329113617857615,0.09142753188466034,False
2012.0,COLORADO,61.2016393442623,2,-0.2657279405553282,0.4580553718416154,False
2012.0,DELAWARE,56.9,1,,,
2012.0,FLORIDA,52.64411764705883,26,0.3834921047990849,0.24432032137019388,False
2012.0,GEORGIA,41.244375000000005,5,0.17363520693886036,0.6314187952325323,False
2012.0,IDAHO,45.98222222222222,1,0.46082588393922364,0.18011773580570647,False
2012.0,ILLINOIS,53.44563106796116,19,0.7983767491100008,0.0032175664612914367,True
2012.0,INDIANA,48.99354838709677,3,-0.04012221702226118,0.9183732599830792,False
2012.0,IOWA,59.974,4,0.2595734561918905,0.5347199092623003,False
2012.0,KANSAS,50.31792452830189,4,0.404080933313516,0.36861582996643294,False
2012.0,KENTUCKY,34.844628099173555,6,0.6130990115990611,0.044878755972156195,True
2012.0,MARYLAND,57.552,1,,,
2012.0,MASSACHUSETTS,66.42,1,0.6677184603340824,0.21810449815393887,False
2012.0,MICHIGAN,58.61666666666667,11,-0.28238318504022986,0.4001608351975837,False
2012.0,MINNESOTA,63.02386363636364,4,-0.550330620689141,0.09927661987044988,False
2012.0,MISSOURI,46.6353448275862,13,-0.09439790573855569,0.7824915225946759,False
2012.0,MONTANA,60.52456140350878,7,-0.27825405835187456,0.504578011271908,False
2012.0,NEW JERSEY,61.60909090909092,1,-0.3481229222474626,0.324252270078663,False
2012.0,NEW YORK,61.22380952380952,1,-0.10007302780029104,0.7978266183251469,False
2012.0,NORTH CAROLINA,42.95049504950495,3,0.6339087004514762,0.03622446085483854,True
2012.0,OHIO,51.64831460674157,7,-0.5337395319283607,0.09082993082397232,False
2012.0,OKLAHOMA,41.77692307692308,5,-0.03133300263811774,0.9315263076551626,False
2012.0,OREGON,59.71081081081081,6,-0.7259230149339102,0.017458551433383887,True
2012.0,PENNSYLVANIA,56.50588235294118,2,-0.6248802125595303,0.05340121153950222,False
2012.0,SOUTH DAKOTA,57.189552238805966,1,0.8655079925993544,0.1344920074006457,False
2012.0,TENNESSEE,33.925000000000004,2,-0.17033408807267908,0.6165612203515833,False
2012.0,TEXAS,45.47058823529412,2,-0.33818531973461946,0.30904501884797353,False
2012.0,VIRGINIA,48.07923076923077,8,0.4522551489276663,0.18941672816463573,False
2012.0,WASHINGTON,59.5225,19,-0.32824002585767886,0.32438193604815463,False
2012.0,WEST VIRGINIA,33.214285714285715,4,0.11925573407316806,0.7269056601356177,False
2012.0,WISCONSIN,66.12876712328767,8,-0.7245116249028868,0.017787475892676843,True
